"gene_id","transcript_id","IND01_BA10","IND02_BA10","IND03_BA10","IND04_BA10","IND05_BA10","IND01_BA24","IND02_BA24","IND03_BA24","IND04_BA24","IND05_BA24","IND01_BA46","IND02_BA46","IND03_BA46","IND04_BA46","IND05_BA46","IND01_BA9","IND02_BA9","IND03_BA9","IND04_BA9","IND05_BA9","IND01_caud","IND02_caud","IND03_caud","IND04_caud","IND05_caud","IND01_cbm","IND02_cbm","IND03_cbm","IND04_cbm","IND05_cbm","IND01_TCX","IND02_TCX","IND03_TCX","IND04_TCX","IND05_TCX"
"ENSG00000119682","ENST00000356357",523331.2736,493235.5766,471222.3168,582232.4864,485991.7419,529789.2346,546777.7449,524950.8068,612970.2057,518660.8417,502966.9337,528177.8766,474645.2805,563490.4381,500425.0821,512796.008,507776.3975,487077.0698,557593.826,501707.8742,516932.4414,488525.7827,520744.3976,592421.6191,519980.5891,408021.5009,399803.2103,403317.4098,395785.6179,411162.4683,507511.3725,505147.7317,490747.8852,612758.2402,509187.417
"ENSG00000119682","ENST00000681099",175932.2211,171462.1455,204277.0867,80916.44149,211376.4829,152388.8721,164719.1448,191994.9144,55202.83282,162151.3858,206913.5134,160868.3584,232662.0251,94071.05505,204404.6353,195317.3195,198126.0072,230642.5429,94724.87356,203801.8213,119476.3359,210343.9923,150498.7968,47951.65262,157085.2835,208396.3043,216938.272,233357.3146,224836.0447,210049.3977,191877.2062,190467.4531,240512.0919,45224.4771,202852.9976
"ENSG00000119682","ENST00000681599",28620.4956,30057.11497,24457.68516,28503.43087,23079.49321,35566.98352,29070.57848,27961.43204,34546.78561,16625.90603,22229.71339,26918.83336,29085.36474,33756.95772,28650.62956,25765.30554,28071.12202,26505.76639,34521.79112,34008.66861,36885.12208,28208.22533,36662.60822,34681.92033,27219.22755,27124.77719,27232.53507,35167.01537,25606.67907,19540.24199,27829.88007,28674.3445,25919.47202,34675.6595,30706.1356
"ENSG00000119682","tx10",17166.03897,16878.83932,17562.1113,20849.19278,23255.00456,20369.60975,16173.66093,21960.39292,25793.29004,23785.37307,21474.03407,19132.16737,21995.36052,16232.51623,15058.3827,15042.12008,16427.92129,19274.54541,21633.14992,20277.76654,21036.09441,16443.26384,18698.98116,18721.46345,18887.87074,18861.25299,22984.57762,19534.4524,22509.0029,23099.33054,17422.72252,14460.46927,18635.67274,10271.80955,16544.58312
"ENSG00000119682","tx11",13191.80352,10896.49046,14476.20094,18038.68673,10252.24908,15796.45119,13030.10403,15210.40691,16202.39363,14385.74142,7922.067549,13619.08527,12623.73218,14532.34866,12665.69443,12940.57822,8566.906779,10584.62734,19035.66747,16316.96065,11116.76731,13240.97329,14474.01989,19957.43393,18475.69005,17746.82277,16433.13943,23081.80322,22208.56239,25046.80933,12054.46137,8178.486065,11075.66426,15248.69415,11613.82652
"ENSG00000119682","tx12",9252.569849,6225.387856,10424.41918,11962.55777,4378.999761,5558.532568,6008.927216,5474.257899,183.9016733,9549.21494,3486.753363,2199.394453,5569.453094,15649.45728,9463.549982,7501.913811,5226.466263,6399.84592,10430.97539,5275.929916,5869.113871,3046.819236,7330.186156,4854.747837,2939.310626,9428.927396,4611.583843,7760.555516,7727.150513,5875.953077,6414.610351,4968.869936,2411.956284,4444.901423,2273.501036
"ENSG00000119682","tx14",7351.18231,8861.786817,5930.352867,12871.48321,9076.538525,6748.704049,5890.790972,6804.685273,18450.34751,9172.812536,7403.448401,9610.274786,8464.465052,9081.875826,9870.954098,8198.966298,6918.323374,2838.031232,9864.023004,4355.261869,13902.61881,7257.25915,11119.18981,9351.471043,15012.85134,6985.980464,5110.799735,3613.436102,5044.710032,5665.376888,5572.473686,7590.391723,5926.149782,10237.96188,10109.4382
"ENSG00000119682","tx16",19309.53566,23663.87983,16820.95947,21229.41079,19861.1223,17743.73791,19237.59723,13414.15351,24755.34195,15509.57146,17357.09441,21134.95979,16196.24583,31467.49977,12940.43272,14678.82852,22505.86608,14198.86672,26323.79375,12512.11758,29181.18934,18268.52277,21194.06001,19151.58912,18436.13242,36901.03624,47306.25262,25732.00167,35167.32384,35378.20361,17146.17137,21547.45224,17934.75126,35882.99947,17887.48343
"ENSG00000119682","tx17",4809.600749,13228.56515,11989.8138,5598.444328,10288.54463,6952.686896,6134.831322,5371.596514,2407.207281,4508.355726,4634.758464,6216.914129,7858.254141,3052.891295,9178.594157,4109.948672,8159.426123,7244.770757,1281.570761,8130.699446,5591.357119,7338.857447,5201.973422,1320.804952,5258.396757,24062.8216,26813.13209,15649.17359,18879.68156,19165.59185,4599.583381,8856.295213,4749.498558,249.227411,6322.408009
"ENSG00000119682","tx18",19109.68674,14935.82105,22855.21669,19156.93649,20415.83096,10025.95242,12749.16633,18693.51519,11791.31434,16146.19665,13663.05346,12329.47919,14875.21321,7342.298721,15764.52821,12801.36243,16118.08799,21009.88359,13926.88195,13125.08397,8719.287981,14325.40982,10966.5722,9429.194635,7609.226661,15463.94887,14884.02937,16642.06032,18237.72539,18222.03504,13608.1411,11788.65528,15707.85515,13075.73767,10097.41079
"ENSG00000119682","tx19",4660.238273,6025.038352,10575.64147,3351.315056,8827.938887,3657.19086,5549.81417,5655.198588,1035.227174,2469.102007,4158.077037,1205.901028,10905.73588,4177.578672,6976.471115,6806.483886,7035.596725,8597.005372,6986.253163,8422.96728,1087.636966,9233.482984,2310.186114,347.6063614,3003.286539,12441.34084,9481.404054,13737.52283,18709.82057,10708.67662,6960.190718,5678.152271,6695.311186,1420.803799,5806.351979
"ENSG00000119682","tx2",13923.61513,18948.63242,19816.13646,25946.56702,11742.02385,14190.00481,16533.73372,11298.20614,33128.38994,15535.64262,11984.58421,20253.23438,16282.52841,18194.90876,10740.90461,16014.84579,15624.05992,16633.30843,14150.26151,13046.61518,22128.92916,16470.62421,22184.53366,36420.94436,25393.39082,12357.63784,8552.615968,17549.39339,11359.87984,19253.50741,12665.33854,18604.06033,12682.55195,28015.1727,14784.57227
"ENSG00000119682","tx3",6846.479086,9469.14173,9318.382598,2403.795442,7794.095858,6958.552217,4554.394943,8531.321427,4315.687309,5945.365598,8322.876915,2947.095024,6562.898967,2511.599707,7787.549133,6954.136997,6306.539349,6299.029191,1188.850253,11978.10737,8000.206612,6667.723528,6437.673225,2637.47567,2611.942789,12070.57951,9101.137134,6727.660406,11616.73405,9184.806928,6290.738481,6440.484771,8472.473722,0,6942.380853
"ENSG00000119682","tx4",8558.824701,11471.82826,12240.0623,10881.43037,8337.534667,11571.9534,10059.05841,7411.991523,8188.18599,8723.247932,8943.459148,10354.91101,9939.562319,11384.13345,11834.18134,10760.01761,9388.946319,8915.424927,13807.83339,13050.83917,11597.23777,6243.154877,13138.41314,10716.92572,9906.987488,12427.21148,14727.79329,8680.569819,10498.19852,12861.29171,10655.06133,7390.845229,7939.877379,7642.388521,8152.177835
"ENSG00000119682","tx5",24816.26883,14837.18247,10940.85143,23934.43701,14382.48347,14203.20178,17387.55129,9983.338378,17033.55237,13413.12413,21695.08748,14924.81948,16272.32123,9921.265147,16492.89281,14488.33979,23388.55316,9326.111952,16213.3337,17470.76063,21640.82446,15024.86978,20811.94835,25312.42403,24666.37701,13469.56413,16298.16624,12393.49106,13772.55165,14683.30219,15486.54438,11043.6817,8086.918163,30408.618,15862.22811
"ENSG00000119682","tx6",69909.05825,97577.16164,84098.29319,101370.8617,84533.48952,104142.2041,80088.11993,85297.17343,119826.1049,108035.3114,86789.63383,99775.60919,70810.25088,129050.2135,76567.80846,94435.3599,73996.2672,77828.09473,120374.1133,66661.9228,120916.2854,88215.64482,92799.77398,146848.3084,94930.32405,101070.826,90983.63712,83231.91326,98317.22823,92227.80834,89531.35463,97461.42791,75114.44404,132920.594,86931.54656
"ENSG00000119682","tx7",8977.071892,4104.658441,5126.435656,4156.886615,3470.45095,5973.504062,6648.643068,4667.884808,2155.282796,8325.336819,3227.763924,5266.64412,7098.297554,2272.447854,4150.591612,5286.954896,3675.851953,3660.373122,7688.606923,4582.382732,6219.964506,5073.418349,5938.462831,5996.457789,6858.608513,6117.114794,4469.831182,4511.838732,3357.758997,3316.224018,9160.116715,2513.636894,4700.105853,9756.590556,3768.908891
"ENSG00000119682","tx8",37679.18456,41016.99284,42682.41026,19473.37599,36599.33594,31254.99469,32305.89325,30236.50456,7531.005598,39149.10896,39648.43384,38707.05217,32200.94751,22287.10012,38595.86355,30921.48197,38237.06462,36973.60763,21473.38284,36116.76612,35104.06782,39584.99139,34444.5441,7294.441771,33663.70191,49306.42771,51999.80648,63749.07882,50968.88028,55876.56726,40804.09808,40346.67878,37965.11803,4605.518192,34399.99346
"ENSG00000119682","tx9",6554.851272,7103.756303,5185.623736,7122.259957,6336.639046,7107.629138,7080.244934,5082.219738,4482.9434,7908.361168,7178.713437,6357.390228,5952.062927,11523.41415,8431.254124,5180.028083,4450.596067,5991.094576,8780.81199,9157.454706,4594.518998,6486.984106,5043.679288,6583.51896,8060.802186,7745.924934,12268.07647,5563.309165,5396.449636,8682.407237,4409.934588,8840.883086,4722.20259,3160.605912,5756.638689
"ENSG00000175224","ENST00000359513",93742.99053,87012.58201,65348.48725,73915.357,91988.69517,93543.73438,92318.51074,71452.99249,54982.04568,92301.00077,93027.25835,69036.11005,82586.03783,83947.63412,79592.0995,85727.14335,99325.83284,82113.14094,75197.40864,88887.98552,72524.38748,89417.10435,49010.88169,98255.24418,71884.53925,89854.54664,102928.8288,77539.89264,93691.776,74280.42037,97943.54087,80454.67066,72486.47372,82817.26916,85539.07583
"ENSG00000175224","ENST00000524625",23145.62381,33938.53377,6358.864264,77855.62966,14442.43282,37011.44316,32138.73366,10417.03694,152966.4815,43206.8758,20443.93558,69169.36618,5417.098953,81172.45109,21022.20305,20240.57135,26164.998,5327.519154,94578.95964,22108.27982,75854.34702,21547.85034,91221.68974,82875.21978,86009.38134,10742.90189,16224.81164,6642.005126,16491.9247,13349.8316,22044.5514,27387.36718,10007.23844,98746.57754,33174.38408
"ENSG00000175224","ENST00000526508",11748.33368,14006.45307,18700.91685,21730.59661,13373.27648,11690.37689,13203.29146,27367.0258,11345.67187,16581.18706,9473.362323,11742.34161,23344.39039,19524.95646,15100.64608,7181.616614,13958.83747,29257.73923,16753.40325,11034.65595,10560.10731,14056.41616,21125.85932,33050.54083,10051.12801,18434.88831,19298.05094,45858.33764,28034.24287,17114.18847,12216.67557,8778.489265,23361.59231,23036.4277,11930.17704
"ENSG00000175224","ENST00000528494",108968.0231,112173.6632,92731.2727,72794.17593,117779.1114,102212.6296,96219.13355,104853.6914,49532.16575,101348.154,120403.8765,76338.07434,92485.99208,74533.11606,110107.0993,130237.2951,117002.6416,90026.59483,77003.62861,125766.79,76690.99202,114036.3294,59407.67766,24077.894,72885.33868,82210.98745,87268.71769,57518.69391,83175.37188,98073.34761,118719.019,105234.3816,100511.7438,32719.5363,109591.4848
"ENSG00000175224","ENST00000683050",167607.7977,134706.3706,146230.0294,89029.7037,177309.9464,140432.1475,133339.5327,141278.1256,51414.98306,119744.2235,168466.9476,133728.3061,137552.924,83523.42487,157648.8576,185236.652,158389.3702,145296.8877,92067.13937,157684.6418,143850.8792,158915.7278,93244.66576,27603.40624,127448.2934,123124.3096,126762.1556,97061.18101,112375.3932,129861.9014,166681.1344,150175.6266,148441.5878,30886.48603,148795.4818
"ENSG00000175224","tx1",9357.590291,16313.15562,9873.594846,13648.78932,16660.14539,9171.572974,8235.20122,13551.61911,7196.893596,10715.21912,7429.682051,10603.17857,16212.06413,12838.88051,9154.903027,7467.697154,11188.15926,12780.62145,11011.13735,14100.61324,12866.19717,11404.6216,15943.85179,11557.0073,7381.925659,23002.67785,24993.91251,25941.55057,23091.15851,19788.99722,9764.584774,16765.27631,11975.89208,14656.18219,11328.70866
"ENSG00000175224","tx10",9855.661831,17416.66012,10592.59751,55301.23553,13122.43962,17321.5447,25257.21146,9217.364706,103130.5075,30109.59355,13323.49765,33665.21579,8703.929651,47343.82927,7061.622084,14318.70417,14278.87224,7737.278999,63995.16185,15427.44679,38438.98614,13213.39772,95291.24403,58142.99689,53224.83989,8211.87451,5617.640279,5832.814791,11931.47464,5807.100286,13221.5775,21139.53442,9876.87072,66844.68513,17090.60867
"ENSG00000175224","tx11",14836.83313,12957.70636,43619.49482,21260.19423,18817.29468,13196.52651,13461.67378,35034.17078,9081.577628,18967.79337,15349.921,12471.59463,40170.87115,13296.84709,25403.202,16160.81408,14191.65722,41321.93238,20654.4162,19427.67194,14402.61274,18015.66095,28770.10716,12270.88261,18520.84752,24133.67145,20687.3235,37496.70418,31055.21795,33249.94998,14851.88516,17605.81395,41041.8301,17896.77911,15953.20844
"ENSG00000175224","tx12",2873.770208,6557.920481,2832.091273,16351.111,1645.461176,4986.045101,4935.962136,2541.060127,26668.61739,9169.819198,1374.111527,13575.61578,1662.458135,14699.31071,3345.977275,849.5348206,4130.887568,2228.453639,20405.81673,5341.010174,7200.817531,4027.727976,20542.09673,19197.35959,8855.01518,2155.139833,986.7317454,1547.718236,2538.817211,1821.265685,1844.446585,5288.436445,4044.178488,19245.09371,2012.401331
"ENSG00000175224","tx13",27709.8739,24174.21326,27447.48388,19775.64986,26987.61386,20583.88785,25496.13592,19925.31631,9759.895875,32858.45901,32151.72474,26089.89954,22968.81159,21273.96387,23988.3167,24817.36245,20501.93474,21482.5863,16247.67064,23207.55997,30515.66711,34438.36428,11784.34667,9003.556422,22690.27972,15866.45154,13837.63286,13174.06161,15541.37801,21240.70858,35899.28966,24291.35675,22078.3798,4878.785864,31869.97959
"ENSG00000175224","tx14",19813.67337,22650.32609,16113.92402,19454.76993,15813.69021,22975.78624,19806.97347,19029.65459,17647.00804,24153.71839,21107.06174,23532.32523,16581.44829,26353.85189,23373.46878,13869.18457,16755.13817,16771.55711,17695.92535,18818.85836,25850.20413,27969.59636,13882.32542,35472.39864,23773.46941,16956.961,20713.05077,21071.3796,14922.25446,22980.41744,15069.02603,19646.56594,17173.92595,36752.39195,12226.98915
"ENSG00000175224","tx15",3286.360362,10705.51605,673.1942821,21175.93951,5344.589518,3995.7582,8546.753286,3477.178633,35695.82688,9346.525146,4200.335889,18396.18581,472.398744,10405.99209,4528.960807,3961.593563,4242.000486,2477.688585,19823.73018,3935.759704,10951.17713,5178.438501,19475.53678,18036.65878,18619.2312,2288.378772,1530.902479,368.0774545,6307.185288,3635.140284,2996.694105,2411.281033,1240.767199,20174.91584,4617.920822
"ENSG00000175224","tx16",5428.409909,7259.704161,5754.854803,5148.793828,4284.9707,2693.740473,4878.041055,4860.426438,3953.473015,5361.196283,5588.943234,6231.669912,6310.274432,4094.551685,3200.860835,4650.42575,3221.781877,7452.857943,2722.916469,8957.810253,4266.327348,4886.179248,876.4306248,1552.070852,5285.577996,2504.635818,4477.844273,1922.12367,4312.365827,6061.710476,4401.355379,6773.394878,7190.184018,2113.012312,7835.536229
"ENSG00000175224","tx17",7149.435139,5780.507209,4008.23323,7674.299274,5139.294333,8071.568124,10258.14023,5549.127162,10386.87941,6051.999372,5531.880331,4771.748757,5609.362259,9107.397175,7723.182328,9458.817711,6632.283255,6321.771112,9911.415948,5094.694446,7885.922977,6871.468383,6894.482683,13193.17043,4340.028512,4816.331404,4677.165645,5871.309997,9960.811388,5533.630081,6851.695037,7637.187473,6927.427372,13125.57797,5330.725368
"ENSG00000175224","tx18",32434.37309,26837.20976,29034.24838,24602.13974,24684.30202,17065.37918,33840.16542,18822.22588,14902.00086,23579.84251,27673.43729,24702.62066,20141.99035,18419.69898,35463.66007,31342.73518,28763.21714,28608.75098,19165.06511,32684.46137,28778.09501,30241.59857,15741.1346,5969.870416,21797.55693,24437.3025,24701.2973,20058.37561,20777.23558,24120.6837,31911.70272,25283.56841,22537.44598,6596.998507,26548.86962
"ENSG00000175224","tx19",18225.54321,16790.26048,15958.55333,19511.9682,20350.21308,24744.92931,21621.98485,22806.16664,15232.87643,16239.25268,18057.6478,24014.40581,21270.10333,15469.82767,24420.34637,16212.05981,10671.76751,16763.24928,14926.5228,21659.66768,20436.33127,17076.91072,10902.1466,15108.65632,20742.47686,24329.4302,29247.22789,23199.68993,28295.37145,21783.31628,26577.74231,22719.32141,21406.32915,21956.95402,26041.53092
"ENSG00000175224","tx2",2383.676931,2880.308804,5892.516068,4991.676583,6421.614316,2629.699095,4133.890914,7185.405251,1997.153723,1902.637653,3098.193522,3070.315605,5126.409682,3569.778644,2903.751521,5227.810909,2184.8101,4663.625675,1963.868414,5408.121588,5007.8935,1095.248786,3129.922055,2073.44302,2593.839486,3083.968973,5726.006657,5322.621471,6312.258091,9636.192877,2493.11741,1400.207021,5325.622436,371.3486168,4031.128582
"ENSG00000175224","tx20",751.7802923,6670.873767,290.6706984,10155.42266,3624.735662,4292.185021,6239.412716,1708.305193,29232.78636,7714.565615,4417.543069,8680.98836,311.5675058,9730.373358,2679.674664,4802.172819,3719.203121,671.4682675,9019.646769,2956.51036,15665.27943,5946.9453,17058.40301,15832.75908,14645.1124,1506.112464,2162.130135,304.5339971,3252.391525,2461.231839,1107.46847,4141.191719,1012.371038,18983.26393,3010.125266
"ENSG00000175224","tx26",266530.7323,246191.0187,191975.5997,212872.9814,238024.3879,277141.6543,256102.3592,196670.2431,189705.1031,233381.9295,250637.7585,234528.9042,205950.2511,258674.6306,245769.6305,252527.2728,244768.7004,190626.3714,202926.7815,217408.2678,205696.6163,237931.1035,172565.8333,284308.7432,212355.3415,276532.5489,239854.5552,203121.0121,220833.6162,220067.055,246979.9783,246224.0404,187689.0932,265909.5442,237990.1796
"ENSG00000175224","tx31",12335.30586,9876.291596,10845.96035,12205.54163,9804.096891,9305.070994,14355.60422,9398.13403,10420.01363,8721.717783,11316.17197,13080.09165,7977.550621,10363.26428,9624.397393,10850.1642,10086.63851,6658.23829,6767.879063,10003.68993,8304.123269,12981.42297,7992.250066,9342.65288,9295.318464,9219.878327,10396.67552,7329.381862,7269.085395,7160.943459,13511.26543,13463.84706,12222.22643,7952.566017,8517.723327
"ENSG00000175224","tx32",7503.44205,10146.88838,4054.986112,2624.475069,2967.600319,8127.839776,6143.480926,3787.503204,4603.09049,4066.627946,4031.448102,6093.460898,5163.348098,7920.46112,4127.282294,3092.903785,7981.159585,3025.76112,7270.916827,5045.623734,5284.5754,8172.649019,4803.060112,6625.108411,3291.248869,12903.93498,13626.09753,13776.2743,10119.2761,11599.4184,6388.394471,3528.552699,2543.68645,3313.609467,2530.367574
"ENSG00000175224","tx37",6386.94118,11876.30142,3523.231106,37765.09975,7325.771508,9942.423976,15920.83093,2753.633627,69989.98273,21019.63875,7833.724222,23133.73609,2800.666085,32425.68607,6912.71175,6633.834571,10253.43107,2850.563613,44118.20848,12738.66046,24700.45885,6449.718025,25018.92115,42650.47064,29701.44917,4150.905397,4768.38051,563.453811,9448.216704,6210.296803,5185.113843,14201.80448,2617.965733,47933.95023,13498.24582
"ENSG00000175224","tx4",5856.956589,9698.021844,9011.500028,5820.695521,7731.593117,2209.42755,6242.127767,12995.04603,8988.008444,13731.41509,6276.22909,7189.463096,8236.11953,8244.578703,6633.149195,8095.332982,6872.247738,13485.07669,12266.26148,9834.588405,3291.341396,7708.940649,8791.842219,9046.51167,3854.652906,8293.099017,8110.066977,17132.21258,13541.48575,13128.86359,0,3115.647953,8202.807706,8532.79823,7636.649338
"ENSG00000175224","tx5",4674.350114,3445.811889,5365.7197,8579.503462,2728.923803,2297.955338,8208.503222,6095.878366,4452.586441,4264.136894,3681.937819,7522.013795,5677.503312,8284.237664,7326.009063,2430.938292,5023.732832,2010.006539,4924.82954,7997.804326,6061.582254,4329.391611,8064.630334,5325.087138,6286.862072,4559.077761,8140.471932,6361.464716,6907.225435,5896.55792,2925.397852,4231.627677,3959.287879,9859.595892,3758.861031
"ENSG00000175224","tx6",68781.51414,77604.80101,144327.5649,62610.27281,86115.25,76598.43278,66024.37618,116643.9204,33537.20215,70677.59677,77238.78133,63911.52736,132485.0193,50467.20853,79748.12339,68278.96684,89569.57664,132709.7899,53932.16087,84217.36786,66530.50919,62019.9696,90263.1757,22442.86725,82811.66966,94810.01024,90235.40971,122574.802,109466.7445,109648.299,70062.20285,87163.21003,143346.888,28759.20968,91199.00202
"ENSG00000175224","tx7",11689.75044,9835.039092,13879.70294,4697.615758,10834.8647,12173.74803,8996.094173,13096.30492,5626.051341,12786.91104,11713.77156,9941.614946,14456.68638,5797.526367,13092.96486,11364.8604,9073.318265,14073.71099,8550.294569,12713.64402,7849.749019,11854.10283,8321.370484,1742.983067,9635.29948,12603.63491,9259.218354,9501.460709,11448.59209,10778.49805,8864.250683,11770.11076,11742.4429,3918.743314,10620.96485
"ENSG00000175224","tx8",56921.25683,62493.86123,115554.7076,78446.36202,56677.68489,65584.49295,64075.87481,119482.4432,67551.11713,61997.96322,56150.81725,64779.22525,110324.7231,68516.52114,70046.89964,54963.53468,61047.80221,113256.7579,76098.83434,57537.81452,70534.81976,70213.11535,99876.11435,135242.4403,52019.27641,99266.34028,103767.6937,172908.8666,98899.12924,104710.0337,61487.89027,69167.48791,101035.7412,112017.6971,67319.67019
"ENSG00000151067","ENST00000335762",733.0814801,4966.87835,1627.111521,17487.13315,1413.513216,7393.398157,8999.217716,1077.557533,180309.2845,4793.565701,15143.71507,1379.906181,3001.031879,31094.20956,402.6598399,5440.338514,2885.249629,326.9905152,33075.76824,3522.699927,53379.39573,12379.0887,6597.57709,226760.784,28517.205,3348.941345,5459.387517,6221.562827,0,3908.785277,3094.487957,1735.77498,970.6266881,3890.023056,3940.005968
"ENSG00000151067","ENST00000399641",323424.7691,330534.1535,302657.919,295370.808,317855.4704,284003.7521,295665.212,292611.4073,199253.6123,275637.7225,309617.1235,352120.9061,328753.6794,325968.9318,374705.641,369187.2675,323788.625,327185.8514,190485.8951,341526.2543,18646.35304,288096.344,245918.1691,5293.341889,225873.5788,208920.0234,250522.993,221779.479,214446.3089,237167.2948,317015.4168,320376.568,280496.597,173430.4062,307608.0068
"ENSG00000151067","ENST00000399655",11149.70283,7007.699757,3149.624683,16999.32057,9739.396742,6152.941243,9040.791927,4074.102397,246284.1785,24471.96748,7077.313585,7171.861596,4845.344938,54537.43273,1939.388852,4942.107782,3566.416755,5737.012458,70919.34065,14207.81329,381447.0309,21499.09088,41043.64801,278849.3702,85591.84097,4326.943386,3397.704507,5226.452621,3346.114169,1583.133595,13479.92418,4337.444025,3208.729253,352315.6048,16911.6686
"ENSG00000151067","ENST00000682835",62963.31209,67976.18129,42126.28851,48220.18791,35852.93255,140524.8903,94157.47032,67287.53478,38419.85079,92530.99526,54933.10289,40828.43045,53707.20579,26816.94887,34401.1863,77139.76091,49470.82835,34387.52396,44635.36989,46971.85386,60951.8863,107650.8109,47969.0884,3846.212148,65521.78776,226538.2341,195400.4616,199945.7309,177989.1255,182352.6067,98660.20585,55482.00647,57992.5253,46187.04104,67093.7863
"ENSG00000151067","ENST00000683482",2253.385638,995.7655072,2973.348432,26586.3605,2945.270828,4892.599704,3700.596799,2013.678149,93437.57175,9249.888957,2194.45636,1253.597308,733.6776831,2658.898933,470.0418281,1897.905823,1657.917206,225.822179,19118.9008,1778.606512,9181.526774,6543.281171,1277.591914,16731.93235,13761.18147,2698.885428,523.8202019,532.0706656,1321.950375,1284.487135,8428.638241,2676.173311,2861.800372,72927.77558,6964.614668
"ENSG00000151067","tx10",1917.661874,11803.55538,5892.062899,12730.8168,2047.598789,1887.566439,7491.968059,8156.59512,34367.46115,0,7178.020716,6093.490469,6488.012453,524.9862903,291.9108972,2227.785731,5305.80875,10404.53108,6061.349716,2057.075209,0,3979.637313,508.725598,0,1513.576863,2346.760226,306.7071639,2548.310503,0,0,6445.23183,2118.014259,3225.906346,0,10024.24126
"ENSG00000151067","tx12",4940.384257,5933.766657,3906.328434,8119.580159,0,0,6043.512701,3526.094272,0,4746.866511,2614.06941,1289.859393,326.7291776,0,1118.214587,0,823.0374701,1105.625389,0,289.3426862,0,0,1721.819813,0,365.3357877,32376.06416,14936.51162,32274.17463,21088.89619,26963.72854,737.1252976,1925.399551,9684.251171,0,14993.08273
"ENSG00000151067","tx13",20290.38051,18366.64584,27016.26178,6408.501384,24751.26183,1539.217268,17667.31775,22412.95696,0,22562.87276,10099.24688,26151.53414,27457.92996,536.6862005,23057.23039,19752.59494,18704.85876,21792.51774,767.8053856,19906.72953,197995.3938,18391.9608,6107.12584,0,52421.33273,20201.20328,45268.95928,36392.94321,43614.53758,85082.22511,14959.92795,21603.49627,35528.27543,0,19549.60087
"ENSG00000151067","tx2",38076.73065,30172.93957,37915.27066,28898.15548,50063.44551,24269.55303,51763.09096,40184.14607,13229.36133,37089.77017,54406.0689,38371.36999,44700.69657,35743.60289,29372.48483,37723.25366,46649.52696,52605.72825,14494.75642,42037.66277,1126.377806,28188.05146,22305.99159,6629.30943,21045.0825,28630.53034,33059.46886,29671.96675,37564.28123,38263.11726,51107.11425,56453.55207,33591.13488,66406.52772,37726.59905
"ENSG00000151067","tx3",5634.793454,18103.26586,6498.639988,9321.299857,6501.717377,7049.222302,3474.029648,6287.949742,2254.469259,4359.210168,0,2826.982398,2140.807597,13232.22095,5708.583393,12389.74361,1768.287123,1412.066086,5753.680864,8207.49842,0,3939.359701,1459.260432,0,3297.928483,31864.96846,25728.78585,16489.14605,25430.15743,20328.19351,9692.178873,9147.080641,7991.944669,0,3619.666245
"ENSG00000151067","tx30",21254.28719,12749.03473,17567.38773,21293.39284,23708.7404,12523.14043,14304.72667,24733.00186,466.3509153,43436.87994,16574.95524,14743.82297,18460.19853,12001.46589,18346.3201,15525.55181,17747.05631,19637.27087,17562.02959,18702.08057,669.4262136,13971.62364,15126.32277,1048.966949,16325.13624,20833.75021,25299.90488,11514.39153,17433.55991,24453.40782,17482.45462,15996.48958,15238.25837,828.407325,13661.66305
"ENSG00000151067","tx31",115182.7386,80959.22091,83885.31537,79745.57902,108207.4174,86672.907,73562.9837,100589.4563,3284.437489,32006.72256,74749.86866,96371.72287,99109.15095,86170.97041,89668.40601,77623.86089,92073.85311,87646.55577,154969.7327,99009.56864,113521.2553,111880.4832,81033.56487,1242.995518,100644.7561,50749.94053,52031.53408,49882.42141,64054.22246,47838.50142,86303.34899,86810.92586,79891.86657,21308.15991,65396.8982
"ENSG00000151067","tx32",18795.69674,23282.74015,11092.79602,12528.85434,12741.08,32120.78854,19964.72342,16009.46045,4005.641451,38722.91513,17999.00204,15484.64033,19215.57689,17879.72719,15203.14853,23987.19072,13899.50416,19378.93029,14598.3251,11164.75087,18274.3913,14454.17035,9312.392722,0,13072.23682,32955.8062,39909.85609,36572.15863,36961.34982,36623.37915,18035.23866,20993.75734,14224.56798,15634.99802,16471.23231
"ENSG00000151067","tx33",9508.06438,5990.525291,5973.31341,4741.952026,9369.39032,17211.9841,11166.24272,21636.25254,2631.470807,12299.13378,4416.727071,4946.489088,10541.6487,10469.53249,7412.018708,5266.62775,6588.326131,7261.086345,3256.794759,6832.411487,32692.23707,4064.90031,11114.83466,10150.1195,8124.143322,35436.802,25640.97343,35577.57943,25733.17441,18461.78119,12723.14221,7676.680389,12663.38802,25429.2483,3777.98657
"ENSG00000151067","tx34",10656.38951,11002.46203,7608.596678,2778.061074,3990.255676,20407.026,18366.6993,15649.87507,4056.159659,8844.455081,7796.650241,5365.571706,8317.208192,22752.92847,9693.680082,8730.610419,6997.594836,6074.164972,4047.379181,7121.517782,26270.25723,4058.100194,19413.80729,0,7706.273629,21929.59052,17164.14738,31781.1331,21297.285,23018.82907,9125.731043,9683.561194,12065.09295,35419.6502,17841.86216
